日期,收市,開市,高,低,成交量,升跌（%）
2017/3/29,9856.25,9887,9906.76,9831.63,"2,343.09B",-0.20%
2017/3/30,9848.15,9869.28,9878.62,9836.33,"2,367.06B",-0.08%
2017/3/31,9811.52,9846.38,9869.65,9811.52,"2,435.46B",-0.37%
2017/4/5,9949.48,9856.44,9949.48,9856.44,"2,818.82B",1.41%
2017/4/6,9897.8,9946.66,9946.66,9879.85,"2,078.03B",-0.52%
2017/4/7,9873.37,9892.98,9900.88,9788.52,"2,497.47B",-0.25%
2017/4/10,9882.54,9880.29,9898.64,9859.03,"2,437.93B",0.09%
2017/4/11,9832.42,9881.53,9896.59,9820.41,"2,357.91B",-0.51%
2017/4/12,9817.68,9831.56,9837.19,9789.59,"2,411.79B",-0.15%
2017/4/13,9836.68,9808.83,9868.45,9800.8,"2,291.41B",0.19%
2017/4/14,9732.93,9806.15,9808.33,9730.94,"2,246.47B",-1.05%
2017/4/17,9716.4,9740.81,9762.47,9670.11,"2,118.32B",-0.17%
2017/4/18,9746.56,9735.76,9771.07,9727.26,"1,763.70B",0.31%
2017/4/19,9639.94,9725.39,9725.39,9631.64,"2,145.16B",-1.09%
2017/4/20,9632.69,9639.93,9664.24,9622.25,"1,820.45B",-0.08%
2017/4/21,9717.41,9657.05,9718.82,9657.05,"1,626.66B",0.88%
2017/4/24,9717.95,9742.91,9772.96,9683.7,"1,467.67B",0.01%
2017/4/25,9841.71,9737.82,9841.71,9737.82,"2,097.75B",1.27%
2017/4/26,9856.45,9859.11,9865.88,9827.47,"2,146.42B",0.15%
2017/4/27,9860.62,9859.45,9863.52,9823.85,"1,830.52B",0.04%
2017/4/28,9872,9868.38,9897.04,9845.84,"2,208.82B",0.12%
2017/5/2,9941.27,9926.44,9951.14,9925.75,"2,064.26B",0.70%
2017/5/3,9955.33,9957.62,9979.91,9937.99,"1,702.70B",0.14%
2017/5/4,9967.64,9962.73,9973.76,9938.96,"1,816.71B",0.12%
2017/5/5,9899.94,9954.94,9960.99,9899.94,"1,708.36B",-0.68%
2017/5/8,9937.25,9934.13,9964.86,9900.07,"1,860.72B",0.38%
2017/5/9,9915.48,9967.01,10001.94,9899.08,"2,425.17B",-0.22%
2017/5/10,9968.32,9935.22,9971.98,9932.17,"1,972.09B",0.53%
2017/5/11,10001.48,9968.51,10018.79,9964.3,"2,145.18B",0.33%
2017/5/12,9986.82,9981.77,10008.25,9961.37,"1,833.74B",-0.15%
2017/5/15,10036.82,9978.28,10036.82,9978.28,"1,810.75B",0.50%
2017/5/16,10031.49,10037.58,10058.59,9991.08,"2,176.27B",-0.05%
2017/5/17,10013.67,10019.62,10029.62,9967.97,"1,822.43B",-0.18%
2017/5/18,9969.45,9952.64,9969.45,9895.65,"1,786.22B",-0.44%
2017/5/19,9947.62,9970.4,9979.73,9947.14,"1,852.21B",-0.22%
2017/5/22,9997.26,9965.08,9997.26,9960.94,"1,636.83B",0.50%
2017/5/23,10007.84,9994.68,10038.2,9992.58,"1,747.83B",0.11%
2017/5/24,10044.42,10014.15,10059.74,10014.15,"1,748.35B",0.37%
2017/5/25,10108.49,10059.91,10108.49,10059.2,"2,021.31B",0.64%
2017/5/26,10101.95,10090.18,10121.88,10072.84,"1,914.34B",-0.06%
2017/5/31,10040.72,10095.95,10116.13,10025.88,"2,713.53B",-0.61%
2017/6/1,10087.42,10064.44,10100.37,10059.93,"1,983.09B",0.47%
2017/6/2,10152.53,10117.76,10152.53,10117.06,"2,100.59B",0.65%
2017/6/3,10158.15,10155.56,10164.98,10140.28,"1,226.08B",0.06%
2017/6/5,10226.84,10164.89,10226.84,10164.89,"2,208.14B",0.68%
2017/6/6,10206.18,10213.17,10221.64,10190.39,"2,078.62B",-0.20%
2017/6/7,10209.99,10216.14,10242.39,10183.15,"2,239.94B",0.04%
2017/6/8,10225.78,10215.93,10235.7,10211,"1,756.22B",0.15%
2017/6/9,10199.65,10238.55,10268.37,10198.8,"2,205.30B",-0.26%
2017/6/12,10109.96,10137.04,10158.64,10109.96,"1,800.27B",-0.88%
2017/6/13,10128.15,10109.7,10146.67,10109.7,"1,635.36B",0.18%
2017/6/14,10072.46,10142.8,10165.31,10033.25,"2,131.19B",-0.55%
2017/6/15,10088.35,10079.14,10089.07,10046.8,"1,647.28B",0.16%
2017/6/16,10156.73,10078.69,10159.47,10073.12,"2,120.19B",0.68%
2017/6/19,10250.6,10162.22,10250.6,10162.22,"1,878.54B",0.92%
2017/6/20,10324.46,10286.79,10354.37,10286.79,"1,913.78B",0.72%
2017/6/21,10349.72,10310.97,10379.82,10274.75,"2,399.16B",0.24%
2017/6/22,10399.06,10369.08,10403.36,10368.93,"2,010.50B",0.48%
2017/6/23,10377.7,10403.56,10422.33,10374.01,"1,952.03B",-0.21%
2017/6/26,10513.96,10341.86,10513.96,10341.86,"2,648.61B",1.31%
2017/6/27,10512.06,10513,10545.7,10489.1,"2,660.16B",-0.02%
2017/6/28,10390.55,10459.17,10459.17,10382.81,"3,121.31B",-1.16%
2017/6/29,10421.65,10442.18,10476.51,10390.9,"2,867.02B",0.30%
2017/6/30,10395.07,10367.26,10395.07,10329.84,"2,376.91B",-0.26%
2017/7/3,10412.79,10368.99,10412.79,10363.5,"2,157.05B",0.17%
2017/7/4,10347.78,10397.93,10421.72,10347.78,"2,445.09B",-0.62%
2017/7/5,10404.79,10352.39,10404.79,10304.74,"1,994.21B",0.55%
2017/7/6,10368.2,10380.66,10381.2,10336.32,"1,693.95B",-0.35%
2017/7/7,10297.25,10343.3,10343.3,10294.69,"1,754.14B",-0.68%
2017/7/10,10289.91,10310.74,10331.11,10283.95,"1,964.66B",-0.07%
2017/7/11,10415.57,10313.08,10415.57,10313.08,"2,039.90B",1.22%
2017/7/12,10420.68,10396.97,10450.87,10393.54,"2,196.77B",0.05%
2017/7/13,10460.15,10418.74,10485.28,10418.74,"2,645.12B",0.38%
2017/7/14,10443.91,10450.92,10466.34,10423.4,"2,292.86B",-0.16%
2017/7/17,10457.54,10467.27,10490.05,10436.31,"2,183.51B",0.13%
2017/7/18,10481.26,10447.47,10481.26,10429.85,"2,035.07B",0.23%
2017/7/19,10506.1,10472.81,10537.42,10472.81,"2,351.90B",0.24%
2017/7/20,10499.36,10513.12,10534.52,10483.54,"2,273.58B",-0.06%
2017/7/21,10436.7,10468.47,10477.72,10428.56,"1,904.89B",-0.60%
2017/7/24,10461.28,10426.13,10461.28,10406.81,"1,756.43B",0.24%
2017/7/25,10463.15,10455.14,10473.98,10442.85,"1,959.47B",0.02%
2017/7/26,10419.11,10477.15,10500.11,10416.57,"2,344.09B",-0.42%
2017/7/27,10508.37,10427.83,10516.23,10427.83,"2,487.95B",0.86%
2017/7/28,10423.05,10480.67,10480.67,10410.53,"1,915.83B",-0.81%
2017/7/31,10427.33,10396.76,10427.33,10366.17,"2,036.79B",0.04%
2017/8/1,10437.29,10408.53,10470.03,10408.53,"2,390.95B",0.10%
2017/8/2,10519.27,10479.26,10519.27,10479.26,"2,351.43B",0.79%
2017/8/3,10469.88,10464.1,10478.62,10427.72,"2,125.01B",-0.47%
2017/8/4,10506.56,10470.96,10510.7,10466.25,"2,439.18B",0.35%
2017/8/7,10579.38,10521.69,10592.31,10521.69,"2,543.05B",0.69%
2017/8/8,10568.97,10598.59,10619.42,10533.72,"2,898.64B",-0.10%
2017/8/9,10470.38,10523.51,10536.19,10457.52,"2,589.97B",-0.93%
2017/8/10,10329.74,10470.03,10477.79,10303.47,"3,032.11B",-1.34%
2017/8/11,10329.57,10267.05,10338.06,10238.5,"2,408.50B",0.00%
2017/8/14,10225.28,10347.66,10365.22,10225.28,"2,531.51B",-1.01%
2017/8/15,10311.16,10271.03,10336.22,10271.03,"2,296.23B",0.84%
2017/8/16,10290.39,10302.83,10322.38,10245.72,"2,510.41B",-0.20%
2017/8/17,10369.37,10302.54,10372.41,10302.54,"2,587.97B",0.77%
2017/8/18,10321.33,10324.83,10330.39,10259.83,"2,315.95B",-0.46%
2017/8/21,10326.39,10316.09,10336.37,10282.72,"2,165.17B",0.05%
2017/8/22,10392.07,10353.37,10410.47,10353.37,"2,482.00B",0.64%
2017/8/23,10406.81,10418.32,10458.91,10378.01,"2,465.75B",0.14%
2017/8/24,10488.96,10414.66,10488.96,10410.73,"2,716.42B",0.79%
2017/8/25,10515.51,10497.86,10519.84,10478.72,"2,826.78B",0.25%
2017/8/28,10525.98,10502.8,10542.37,10498.88,"2,737.97B",0.10%
2017/8/29,10496.57,10518.69,10518.69,10463.22,"2,815.84B",-0.28%
2017/8/30,10569.4,10511.59,10574.53,10511.59,"2,765.69B",0.69%
2017/8/31,10585.78,10586.65,10609.48,10551.95,"2,800.67B",0.15%
2017/9/1,10594.82,10576.27,10619.52,10568.72,"3,121.69B",0.09%
2017/9/4,10569.87,10585.44,10610.04,10555.34,"2,619.84B",-0.24%
2017/9/5,10617.84,10584.1,10617.84,10564.26,"2,761.02B",0.45%
2017/9/6,10547.86,10593.87,10604.92,10519.71,"2,815.59B",-0.66%
2017/9/7,10538.51,10564.79,10604.02,10509.91,"3,227.27B",-0.09%
2017/9/8,10609.95,10553.9,10609.95,10550.72,"2,818.19B",0.68%
2017/9/11,10572.16,10630.16,10656.25,10565.78,"2,977.73B",-0.36%
2017/9/12,10610.35,10610.33,10646.55,10586.28,"2,920.78B",0.36%
2017/9/13,10532.88,10596.36,10620.31,10532.88,"2,711.49B",-0.73%
2017/9/14,10553.57,10533.99,10572.71,10508.72,"2,491.81B",0.20%
2017/9/15,10580.41,10556.82,10580.78,10520.15,"3,365.94B",0.25%
2017/9/18,10631.57,10590.8,10642.4,10581.81,"3,575.26B",0.48%
2017/9/19,10576.14,10653.34,10664.18,10561.21,"3,071.49B",-0.52%
2017/9/20,10519.17,10568.58,10589.19,10490.71,"2,745.04B",-0.54%
2017/9/21,10578.44,10506.85,10603.08,10493.95,"2,312.38B",0.56%
2017/9/22,10449.68,10571.65,10579.02,10446.45,"2,427.20B",-1.22%
2017/9/25,10335.89,10442.05,10447.09,10322.1,"2,622.60B",-1.09%
2017/9/26,10257.02,10333.44,10374.54,10257.02,"2,348.60B",-0.76%
2017/9/27,10326.68,10322.44,10357.23,10315.97,"1,954.47B",0.68%
2017/9/28,10296.45,10351.42,10365.59,10288.24,"2,054.88B",-0.29%
2017/9/29,10329.94,10319.69,10338.95,10273.6,"1,942.36B",0.33%
2017/9/30,10383.94,10362.55,10400.4,10362.55,"1,102.90B",0.52%
2017/10/2,10465.16,10425.1,10472.81,10414.53,"1,730.20B",0.78%
2017/10/3,10469.35,10462.7,10495.34,10445.86,"1,916.10B",0.04%
2017/10/5,10518.27,10473.28,10530.93,10473.28,"1,905.86B",0.47%
2017/10/6,10532.81,10538.21,10557.67,10511.5,"1,950.02B",0.14%
2017/10/11,10641.19,10576.12,10668.49,10576.12,"2,859.36B",1.03%
2017/10/12,10711.44,10668.39,10711.44,10668.39,"2,367.73B",0.66%
2017/10/13,10724.09,10712.48,10724.09,10675.83,"2,301.19B",0.12%
2017/10/16,10774.21,10735.14,10774.21,10723.37,"2,451.93B",0.47%
2017/10/17,10723.15,10790.35,10798.52,10723.15,"2,368.64B",-0.47%
2017/10/18,10720.28,10773.85,10790.31,10684.32,"2,651.22B",-0.03%
2017/10/19,10760.29,10745.77,10798.54,10745.77,"2,173.53B",0.37%
2017/10/20,10728.88,10737.87,10753.77,10702.56,"2,313.98B",-0.29%
2017/10/23,10735.21,10759.47,10792.27,10731.9,"2,041.34B",0.06%
2017/10/24,10743.78,10749.9,10766.64,10726.25,"2,253.02B",0.08%
2017/10/25,10750.57,10771.4,10794.55,10740.07,"2,517.65B",0.06%
2017/10/26,10734.76,10735.35,10756.51,10716.52,"2,228.86B",-0.15%
2017/10/27,10709.11,10757.35,10803.6,10701.08,"3,016.34B",-0.24%
2017/10/30,10756.87,10777.6,10842.25,10743.13,"2,240.04B",0.45%
2017/10/31,10793.8,10768.9,10829.33,10747.37,"2,185.50B",0.34%
2017/11/1,10806.36,10816.04,10843.41,10785.32,"2,414.24B",0.12%
2017/11/2,10788.51,10797.63,10827.67,10788.51,"2,534.48B",-0.17%
2017/11/3,10800.77,10797.91,10835.7,10765.31,"2,213.55B",0.11%
2017/11/6,10786.19,10856.56,10858.5,10769.19,"2,241.16B",-0.13%
2017/11/7,10840.34,10820.83,10842.61,10807.89,"2,593.53B",0.50%
2017/11/8,10818.99,10839.44,10844.74,10806.01,"2,513.41B",-0.20%
2017/11/9,10743.27,10802.95,10831.38,10721.87,"3,008.05B",-0.70%
2017/11/10,10732.67,10713.67,10742.61,10659.29,"2,347.37B",-0.10%
2017/11/13,10683.92,10728.22,10749.39,10683.92,"2,850.61B",-0.45%
2017/11/14,10687.18,10716.59,10735.08,10654.58,"2,676.85B",0.03%
2017/11/15,10630.65,10662.08,10669.59,10600.26,"2,325.63B",-0.53%
2017/11/16,10625.04,10629.16,10666.66,10609.23,"2,189.26B",-0.05%
2017/11/17,10701.64,10673.43,10729.45,10673.43,"2,471.21B",0.72%
2017/11/20,10664.55,10706.79,10728.39,10656.18,"2,503.68B",-0.35%
2017/11/21,10779.24,10688.22,10787.58,10687.26,"3,285.19B",1.08%
2017/11/22,10822.59,10815.4,10882.65,10801.1,"3,911.73B",0.40%
2017/11/23,10854.57,10837.61,10872.29,10809.09,"2,681.14B",0.30%
2017/11/24,10854.09,10847.79,10873.91,10833.78,"2,746.93B",0.00%
2017/11/27,10750.93,10836.82,10856,10746.74,"2,668.08B",-0.95%
2017/11/28,10707.07,10733.56,10752.58,10692.53,"2,960.98B",-0.41%
2017/11/29,10713.55,10735.24,10762.91,10697.62,"3,096.32B",0.06%
2017/11/30,10560.44,10623.2,10650.18,10560.44,"4,939.08B",-1.43%
2017/12/1,10600.37,10591.62,10665.92,10495.15,"3,776.15B",0.38%
2017/12/4,10651.11,10617.27,10665.43,10565.68,"2,864.46B",0.48%
2017/12/5,10566.85,10607.62,10635.71,10540.74,"3,126.07B",-0.79%
2017/12/6,10393.92,10541.03,10541.03,10376.65,"3,022.55B",-1.64%
2017/12/7,10355.76,10404.42,10418.97,10322.76,"2,740.46B",-0.37%
2017/12/8,10398.62,10406.35,10419.28,10336.26,"2,683.76B",0.41%
2017/12/11,10473.09,10438.33,10504.67,10438.33,"2,334.19B",0.72%
2017/12/12,10443.28,10488.73,10495.24,10408.06,"2,164.36B",-0.28%
2017/12/13,10470.7,10447.11,10489.17,10444.7,"2,323.96B",0.26%
2017/12/14,10538.01,10494.6,10577.53,10494.6,"2,447.38B",0.64%
2017/12/15,10491.44,10517.21,10520.66,10436.11,"2,590.75B",-0.44%
2017/12/18,10506.52,10478.74,10526.41,10472.39,"1,861.25B",0.14%
2017/12/19,10467.34,10508.33,10544,10452.08,"2,190.48B",-0.37%
2017/12/20,10504.52,10470.36,10514.31,10470.36,"2,155.80B",0.36%
2017/12/21,10488.97,10526.97,10545.78,10488.97,"2,116.41B",-0.15%
2017/12/22,10537.27,10503.1,10537.27,10486.52,"2,049.92B",0.46%
2017/12/25,10522.49,10546.64,10556.65,10514.54,"1,928.17B",-0.14%
2017/12/26,10421.91,10526.14,10528.92,10408.12,"2,037.76B",-0.96%
2017/12/27,10486.67,10419.81,10497.77,10419.81,"2,103.29B",0.62%
2017/12/28,10567.64,10513.29,10592.04,10513.29,"2,223.69B",0.77%
2017/12/29,10642.86,10590.95,10659.98,10590.95,"2,411.67B",0.71%
2018/1/2,10710.73,10664.82,10710.73,10650.77,"2,375.85B",0.64%
2018/1/3,10801.57,10759.61,10813.16,10759.61,"2,964.79B",0.85%
2018/1/4,10848.63,10834.58,10853.46,10794.25,"3,048.51B",0.44%
2018/1/5,10879.8,10856.92,10879.8,10815.68,"3,028.43B",0.29%
2018/1/8,10915.75,10899.09,10918.47,10869.12,"3,246.85B",0.33%
2018/1/9,10914.89,10922.35,10931,10860.77,"2,933.15B",-0.01%
2018/1/10,10831.09,10915.32,10934.75,10819.25,"3,224.01B",-0.77%
2018/1/11,10810.06,10824.54,10844.08,10770.1,"2,736.20B",-0.19%
2018/1/12,10883.96,10818.24,10899.98,10818.24,"2,900.35B",0.68%
2018/1/15,10956.31,10932.37,10962.55,10911.89,"2,672.49B",0.66%
